,x,y,Name
6752,-40.789654,-9.767249,"Welcome Home, Roxy Carmichael"
6753,-20.04335,-33.55979,Fast Track
6754,30.069513,-60.079094,Balada triste de trompeta
6755,-37.277836,-3.6607807,Passion Play
6756,-11.666475,-66.9227,At First Sight
6757,-54.164917,-31.423088,Flawless
6758,26.159578,73.79295,Phoenix Forgotten
6759,-44.19703,-49.3906,Management
6760,12.782075,-6.3718805,Our Family Wedding
6761,-26.5019,-24.739546,Full Frontal
6762,10.278889,78.68882,Jing wu feng yun: Chen Zhen
6763,-87.09877,-13.112438,The Gingerbread Man
6764,-61.815655,4.8171926,"South of Heaven, West of Hell"
6765,-54.47236,-33.290802,State and Main
6766,-32.38654,-10.510152,Boulevard
6767,-39.703335,-11.745915,The Big Town
6768,-11.96944,54.113647,Lover Come Back
6769,-53.70203,-8.684744,Dad
6770,-18.891619,-62.36658,Friends with Kids
6771,19.411009,-68.42877,Play It to the Bone
6772,-15.616725,20.545877,Un tè con Mussolini
6773,-47.962673,-30.843979,Moonlight Mile
6774,22.64808,87.01168,Amsal
6775,-18.958271,21.797457,A Dry White Season
6776,15.897623,-75.21428,Experimenter
6777,40.591373,-20.631302,Trust
6778,8.505409,-76.12093,Bitter Harvest
6779,-19.925356,33.21575,Robinson Crusoe
6780,-44.64026,-75.42129,Hiding Out
6781,-79.52773,-24.73282,Good
6782,-11.95662,-7.3124843,3 Ninjas: High Noon at Mega Mountain
6783,-69.679115,0.42601818,The Man
6784,-26.210741,-3.9334238,The Son of No One
6785,-71.52943,-17.285646,Eye of the Beholder
6786,13.754911,-30.24124,Coming Soon
6787,36.93173,-1.9593782,Unbroken: Path to Redemption
6788,-82.81233,8.5537815,Life with Mikey
6789,21.816893,5.0136595,Lawnmower Man 2: Beyond Cyberspace
6790,-48.79556,-82.51086,Curse of the Pink Panther
6791,25.535301,37.948338,Gojira ni-sen mireniamu
6792,-60.07746,-49.95659,Deadfall
6793,14.683869,37.16444,Rob the Mob
6794,-35.59629,-26.968107,Imagine That
6795,26.205639,-7.582657,Redacted
6796,-20.904383,12.179391,The Mighty Macs
6797,26.034872,-7.2891593,Lakposhtha parvaz mikonand
6798,-3.9678707,-12.730859,Fierce People
6799,20.4705,-78.92381,Trade
6800,-11.876441,35.00305,The Last Hangman
6801,-58.760376,8.900009,Fireflies in the Garden
6802,63.030853,-37.88862,Saint Laurent
6803,26.773352,51.031593,Mystery Team
6804,-16.219915,19.930716,Doogal
6805,11.803202,-78.48103,A Home at the End of the World
6806,42.641846,13.446268,Gåten Ragnarok
6807,-14.946194,-70.50509,Barcelona
6808,-62.632683,-13.082969,Sweet Sixteen
6809,-63.514797,-46.053074,Tape
6810,-66.91397,-23.561172,Echelon Conspiracy
6811,91.93749,-33.4611,Cheech & Chong's The Corsican Brothers
6812,-39.2201,8.944263,Kafka
6813,-75.36497,27.225113,Scrooge
6814,-27.523014,-63.171574,Tyler Perry's Boo 2! A Madea Halloween
6815,-51.93367,-66.65237,Soul Men
6816,-39.31368,29.128344,Breakout
6817,79.78914,-52.79275,Chocolat
6818,84.642975,-21.010483,Tortilla Soup
6819,10.955362,-21.757393,High School High
6820,-13.932888,-0.47894323,Little Birds
6821,-35.43182,19.322691,Music Within
6822,-57.091076,-52.19546,Mao's Last Dancer
6823,-19.208572,-14.620665,Johnson Family Vacation
6824,23.51658,59.342976,Evangelion Shin Gekijôban: Kyu
6825,-34.66874,-36.04111,The Lovers
6826,-83.33867,8.618379,Teacher's Pet
6827,84.07196,-46.226353,L'arnacoeur
6828,-28.533525,-39.620075,Sweet Virginia
6829,-10.149994,4.0046206,The Apparition
6830,-19.541214,-17.299885,Darkness
6831,-18.485985,-85.54205,Breaking and Entering
6832,-93.63354,-3.1820006,Detour
6833,-59.360367,-72.02107,Material Girls
6834,-45.506996,18.175539,Collide
6835,-48.9814,-31.323664,Last Chance Harvey
6836,-45.50056,-22.314627,Godsend
6837,-33.20072,10.435666,Bats
6838,-58.939964,1.4021505,The Ice Harvest
6839,-34.714542,-21.727785,The Pretty One
6840,-11.061035,-47.123566,Madhouse
6841,-21.849804,-73.01731,Storytelling
6842,27.41498,-12.131951,Kono sekai no katasumi ni
6843,39.56117,14.386303,En duva satt på en gren och funderade på tillvaron
6844,27.916594,4.546127,The Perfect Match
6845,4.1873302,19.983307,That Darn Cat
6846,-23.164022,-20.286406,La femme du Vème
6847,-35.214653,-69.918465,King Kong vs. Godzilla
6848,19.737823,-37.166973,Sweetie
6849,-36.730427,-15.110824,Daisy Miller
6850,6.489311,-12.904845,Body Shots
6851,-35.75927,-28.401812,The Black Balloon
6852,-63.57929,27.44397,Kill Me Three Times
6853,-50.517406,46.34867,"War, Inc."
6854,-57.04374,9.37591,Pasolini
6855,5.148218,33.516685,Synchronicity
6856,3.8612719,34.809704,Time Changer
6857,65.08481,-42.936264,Le divorce
6858,-21.2079,-23.903284,Home of the Brave
6859,-13.208413,-30.345703,Bob Roberts
6860,-44.80148,15.864327,Beyond the Sea
6861,84.20933,-44.894924,Les poupées russes
6862,-55.99719,46.103363,8 Heads in a Duffel Bag
6863,-4.2724767,46.413605,Herbie Rides Again
6864,-8.652317,83.246025,3 Ninjas: Knuckle Up
6865,-24.166346,42.789146,Marooned
6866,-91.034424,0.9788011,Welcome to Me
6867,14.954631,-4.2985196,Make Your Move
6868,-68.349236,58.88131,Bronco Billy
6869,46.799507,-19.772892,Napszállta
6870,55.3027,24.854181,Maggie's Plan
6871,-43.580425,-29.881483,Fathers' Day
6872,16.368753,18.49751,Tom of Finland
6873,62.47701,-38.72078,Phat Girlz
6874,20.072325,-20.159567,Bad Milo!
6875,-56.765022,50.54889,The Quarry
6876,0.5891399,21.380125,Struck by Lightning
6877,-45.836025,28.711432,Being Charlie
6878,-31.687088,-2.3377528,Corky Romano
6879,-39.64644,-1.5470034,Five Minutes of Heaven
6880,-83.90516,5.6047378,Beer League
6881,-68.12035,58.000496,Honkytonk Man
6882,-6.513804,63.264725,An Eye for an Eye
6883,-2.1600652,61.176174,Beyond the Reach
6884,-36.264236,-76.2045,The Disappointments Room
6885,66.530365,-42.427425,L'homme fidèle
6886,-41.72862,-10.093777,The Ten
6887,-33.70532,18.579113,Three for the Road
6888,-3.9755836,13.768402,Woodshock
6889,-57.937366,-45.0949,Kit Kittredge: An American Girl
6890,19.557566,66.797134,Gokudô kyôfu dai-gekijô: Gozu
6891,8.749186,-3.6893184,Kika
6892,24.948326,-43.27414,Bless the Child
6893,58.46536,-65.66433,El crimen del padre Amaro
6894,-40.449173,-20.394436,The Guardian
6895,67.34488,-8.892481,The Last Word
6896,-17.684565,39.26901,The Grass Is Greener
6897,-32.699825,0.35881564,Revenge of the Ninja
6898,-10.244719,-30.909592,Clay Pigeons
6899,-51.65905,36.32638,The Haunting of Molly Hartley
6900,69.83615,58.844913,The Wedding Guest
6901,-21.352201,-73.17592,Mothers and Daughters
6902,-18.51207,64.41899,In Like Flynn
6903,26.210096,11.205727,The Inevitable Defeat of Mister & Pete
6904,29.462738,-35.72964,Mutafukaz
6905,-45.839645,26.76158,Dolphin Tale 2
6906,6.768595,-16.176598,Then She Found Me
6907,-69.083664,-27.147655,Sugar Hill
6908,-28.672575,-30.30815,Lucky You
6909,-61.67583,15.012362,Class Action
6910,-22.382893,3.6209602,Hot Pursuit
6911,3.1309323,-43.435757,Band Aid
6912,-36.23003,25.94915,California Split
6913,1.9567151,-88.99826,Phantom of the Opera
6914,8.584229,10.715746,Not Fade Away
6915,65.21853,43.1995,Saawariya
6916,-16.152714,47.189083,The Hunting Party
6917,75.0147,37.791527,A Kid Like Jake
6918,20.12818,87.57159,Yong-eui-ja
6919,-32.95878,22.050709,Wendy
6920,73.39352,-33.607452,Les salauds
6921,7.55205,-0.02130895,Priceless
6922,-30.671942,28.123232,Boarding Gate
6923,3.8342578,77.65966,Tau ming chong
6924,-67.965675,-18.660769,The United States of Leland
6925,-27.59543,-22.009119,Fading Gigolo
6926,2.6893857,72.42071,The Corruptor
6927,67.533264,-58.559155,Idlewild
6928,17.317642,-44.52134,Daughters of the Dust
6929,5.829695,49.991882,Poison
6930,1.7111201,-2.0817518,To Save a Life
6931,-12.217455,-61.80709,Demonlover
6932,27.682259,70.31143,Stage Beauty
6933,8.67214,71.52931,Jiang hu er nü
6934,2.0662606,25.296436,The River
6935,66.15694,-39.75557,Lady Chatterley
6936,67.55236,33.14625,Kites
6937,-5.632596,-59.520668,The Romantics
6938,17.849102,66.87102,Jigoku de naze warui
6939,-33.722923,-24.034725,Laws of Attraction
6940,20.046198,59.354942,Netemo sametemo
6941,-41.975533,0.81063765,Blood and Chocolate
6942,49.41554,10.097768,Frozen River
6943,27.293472,-72.61863,A Room for Romeo Brass
6944,-11.676928,7.4338083,Carpool
6945,-57.065872,49.8362,Shotgun Stories
6946,-72.018005,-41.22991,Posse
6947,-5.38114,31.160635,Judy Moody and the Not Bummer Summer
6948,0.86857545,74.6589,Shanghai Surprise
6949,-14.220664,42.866066,The King and I
6950,79.913536,-52.940334,Battle in Seattle
6951,-2.6584446,6.8989105,Outsourced
6952,-57.029213,9.549135,4:44 Last Day on Earth
6953,-48.883762,62.4732,Held Up
6954,-92.713234,-10.465498,The Heart of Me
6955,-48.12024,11.686525,White Sands
6956,20.182302,3.0024838,Sonny
6957,-46.517673,-27.656826,A Tale of Love and Darkness
6958,91.70781,17.374298,Que Horas Ela Volta?
6959,38.825066,17.828445,Smilla's Sense of Snow
6960,-17.789953,44.02979,Jakob the Liar
6961,77.95175,-46.678417,Micmacs à tire-larigot
6962,-27.819256,57.692177,Larry the Cable Guy: Health Inspector
6963,-80.34874,-29.547316,Love Is Strange
6964,-28.854282,-63.657127,Empire
6965,38.171993,-66.56785,Los amantes pasajeros
6966,-81.900894,9.171118,Outrageous Fortune
6967,8.850283,6.4976115,"Love, Honour and Obey"
6968,-37.291836,-36.50532,Breakfast of Champions
6969,-57.809135,0.6536707,Pride
6970,-68.54563,-44.606083,Still of the Night
6971,19.696962,-45.776386,Black and White
6972,-31.284824,-25.267054,Jesus' Son
6973,-12.647042,-71.54628,Into the West
6974,22.852053,86.886185,Gongjak
6975,-18.566458,-86.76752,At Middleton
6976,-48.815132,-82.60515,Son of the Pink Panther
6977,-25.936165,-17.770172,"Peace, Love & Misunderstanding"
6978,24.92899,38.426064,Umi yori mo mada fukaku
6979,29.476372,19.810099,Brødre
6980,-76.61161,8.929509,Den skaldede frisør
6981,-37.217583,-33.059387,What They Had
6982,26.792118,54.312214,The Nile Hilton Incident
6983,-3.0889049,-32.30172,Mr. Nanny
6984,25.194765,86.298485,Dokjeon
6985,43.15158,27.543499,Blaze
6986,-68.98601,11.058675,Another Stakeout
6987,-45.429802,-16.496296,Night and the City
6988,3.740749,69.045,Nanjing! Nanjing!
6989,-18.204784,-39.874714,Perrier's Bounty
6990,-74.34469,30.523829,Legends of Oz: Dorothy's Return
6991,29.059683,19.866688,Elsker dig for evigt
6992,-56.008762,35.305332,King of the Hill
6993,19.563097,-45.34355,Krush Groove
6994,-56.971645,-49.881382,Hamlet 2
6995,-69.15717,-38.329987,The Wash
6996,12.433546,-7.6042275,Ulee's Gold
6997,-12.30403,75.324295,Knock Off
6998,-35.517822,87.00857,Brother
6999,21.082615,87.66119,Incheon sangryuk jakjeon
7000,-60.856487,2.1537504,The Astronaut Farmer
7001,-19.267223,-6.77724,The Samaritan
7002,-54.586277,-31.492897,Next Stop Wonderland
7003,60.382755,-38.831997,Le Havre
7004,-51.370304,8.169262,The Dangerous Lives of Altar Boys
7005,-41.845867,-34.20989,All the Real Girls
7006,-37.027958,-58.942562,Undertow
7007,-85.17596,37.583626,Me and Orson Welles
7008,-0.3102256,-36.64781,Punchline
7009,-13.358461,25.086576,The Rachel Papers
7010,13.060838,-73.13645,Beatriz at Dinner
7011,-16.843197,-51.625973,I Shot Andy Warhol
7012,14.218969,80.965225,Seong lung wui
7013,43.30917,59.786148,The Favor
7014,16.230804,-39.759983,Big Bad Wolves
7015,-11.284543,-50.200523,Kiss of the Damned
7016,11.80215,-37.6918,Jimmy's Hall
7017,-20.048862,-29.083801,Over Her Dead Body
7018,-3.133871,43.611805,The Cookout
7019,-43.66144,-46.194237,The Single Moms Club
7020,-48.201786,-8.946393,The Oranges
7021,-12.711338,-83.69454,One Chance
7022,37.62054,-19.592098,Metallica Through the Never
7023,24.851725,-28.489449,Deliver Us from Eva
7024,12.364214,42.429493,Little Women
7025,-38.15086,-33.270798,The Affair of the Necklace
7026,5.835808,64.990234,The Future
7027,30.98586,-28.197918,El Clan
7028,-58.139694,10.522774,Gangster No. 1
7029,-45.58296,68.27085,Pariah
7030,-52.080044,8.705333,Getting Even with Dad
7031,11.769833,-30.127174,23 Blast
7032,19.077723,36.689564,Yoru wa mijikashi aruke yo otome
7033,-15.402047,37.667564,Closed Circuit
7034,-26.441877,-30.287226,10th & Wolf
7035,-26.065092,-17.866558,Please Give
7036,-3.5474472,-22.450129,The Snows of Kilimanjaro
7037,-45.615223,-22.265411,The Bag Man
7038,54.73425,-30.597158,Le Redoutable
7039,-54.95556,-59.893867,Serious Moonlight
7040,-38.825714,-43.23129,Hollywood Ending
7041,22.94857,-37.55305,The Nut Job 2: Nutty by Nature
7042,-77.37113,11.335131,The Out-of-Towners
7043,32.119778,-3.7344124,Bad ma ra khahad bord
7044,-6.4165087,-41.50181,Terror Firmer
7045,23.027042,-6.5341487,Te Ata
7046,-9.336046,-40.041294,Touchback
7047,-35.287487,-11.613149,The Border
7048,-21.462452,-3.0032754,My Name Is Bruce
7049,-41.433483,37.78302,The Longshots
7050,-41.272457,-28.042631,We Don't Live Here Anymore
7051,5.3902435,-14.449189,How to Deal
7052,47.126965,-75.633865,Tristana
7053,22.604282,18.503399,Being Human
7054,-98.458725,-4.994299,October Baby
7055,59.973225,-19.347605,Sugar
7056,2.793077,73.044655,The Children of Huang Shi
7057,-50.59828,17.735676,Onegin
7058,-42.382984,-24.499657,I'll See You in My Dreams
7059,8.470134,-34.774178,Little Odessa
7060,-25.5595,-50.1689,Enduring Love
7061,-3.725264,20.767529,Suchîmubôi
7062,-1.9166653,31.071407,Bilal: A New Breed of Hero
7063,90.803925,25.941725,Gin gwai
7064,26.019093,34.915844,Ararat
7065,10.7244425,-45.095634,Lovely & Amazing
7066,-1.7763889,62.0566,Stonewall
7067,8.429527,5.5871167,Plunkett & Macleane
7068,21.482174,-19.104218,Sleight
7069,-25.520235,12.081497,The Day
7070,85.41564,-39.142353,La doublure
7071,74.86845,-42.27137,Entre les murs
7072,-14.857394,-3.341407,Sordid Lives
7073,1.1032746,7.8879423,As I Lay Dying
7074,-44.167282,-49.955566,Defendor
7075,-23.901783,33.3829,Piglet's Big Movie
7076,40.069416,-35.527927,Des hommes et des dieux
7077,-27.640642,-11.0309305,Wrecked
7078,23.440535,49.898052,Moartea domnului Lazarescu
7079,-43.8538,-50.016403,Wilson
7080,53.880547,-69.95616,La sconosciuta
7081,-44.484573,9.480793,Almost Christmas
7082,-13.564168,8.290366,Kansas
7083,-67.324615,32.28903,An American Carol
7084,-17.563526,-18.924683,The Moth Diaries
7085,16.399443,-29.381033,5 Days of War
7086,-64.50149,-51.988785,Get Low
7087,6.6556263,-32.151386,Fehér isten
7088,-36.597157,-20.541285,Happythankyoumoreplease
7089,-2.1845295,66.82179,Frankie & Alice
7090,-51.510326,3.4154675,Happily N'Ever After
7091,-10.131845,-35.040066,Killerman
7092,-86.39359,24.694307,Undead
7093,30.128204,18.735424,Kollektivet
7094,-72.08825,-1.0493217,Fast Color
7095,66.84269,-29.613737,Samba
7096,-76.25345,-5.1400847,The Guru
7097,-8.153089,35.578056,Sweet Country
7098,-12.56439,81.61018,Ong-bak 3
7099,-40.925632,-55.88646,Texas Rangers
7100,-13.120199,25.337946,Patrick
7101,-46.735672,-26.618826,Love and Other Impossible Pursuits
7102,-60.761436,-54.96632,The Last Winter
7103,53.056618,21.395855,The Last Exorcism Part II
7104,19.877773,3.7058084,The Garden of Eden
7105,-16.667566,16.309189,Last Orders
7106,-93.429825,-9.864978,Creation
7107,0.93755275,-6.566664,Nightmares
7108,28.09666,-36.764088,Mia et le lion blanc
7109,-43.881695,-10.671256,Soul Survivors
7110,75.619354,26.96253,Earth
7111,-38.7917,-35.307037,Song One
7112,-17.967344,-1.7961453,Hey Arnold! The Movie
7113,14.876055,59.784134,Sandome no satsujin
7114,-94.5013,-3.0633972,A Royal Night Out
7115,-25.955893,52.86382,Cobb
7116,14.198533,17.300955,Youth Without Youth
7117,-5.5810466,-4.1838255,I Am David
7118,-4.6706514,9.954033,The Identical
7119,-6.082499,0.12107033,Lantana
7120,-5.0481825,5.2736793,Joe Somebody
7121,-82.57587,-12.42904,Frontera
7122,20.84937,16.822525,Branded
7123,-47.570084,-52.967594,Krystal
7124,-30.916317,-5.1925263,Boundaries
7125,-28.938156,-35.13472,Shadowboxer
7126,-27.283928,21.36996,Holy Man
7127,-60.76186,21.728296,Megiddo: The Omega Code 2
7128,74.89392,-52.123806,Les invasions barbares
7129,29.31802,-40.688213,Vi är bäst!
7130,29.713388,-52.063904,The Land
7131,-47.100254,49.3893,MVP: Most Valuable Primate
7132,-5.4667134,-30.385502,Aqua Teen Hunger Force Colon Movie Film for Theaters
7133,27.111185,-77.58918,We the Animals
7134,12.626033,12.055705,Vatel
7135,-7.600567,62.963737,The Octagon
7136,-69.91786,-44.24784,Cookie's Fortune
7137,64.280815,-32.906105,"Harry, un ami qui vous veut du bien"
7138,48.085167,14.448096,13 Tzameti
7139,-21.479269,22.979195,Wind
7140,84.03394,-9.771217,Dnevnoy dozor
7141,-1.2492877,-69.57516,State Property
7142,-27.421013,30.286922,Under the Volcano
7143,8.473671,14.115451,My All-American
7144,-45.52747,46.73687,Winning
7145,-23.890846,-95.08347,L'enfant
7146,15.199512,-52.47329,Where Hope Grows
7147,-27.791935,0.94626313,Mrs. Parker and the Vicious Circle
7148,-38.468967,-43.46509,Take the Money and Run
7149,-13.8209095,-50.80583,In the Land of Blood and Honey
7150,-42.058884,1.0130062,Blue Car
7151,-66.9165,-18.851206,Miles Ahead
7152,-31.556383,-53.343246,Husbands
7153,-27.20244,-29.005262,Home Fries
7154,-3.598319,11.065478,XX/XY
7155,-52.10743,-23.748947,A Kiss Before Dying
7156,-37.517216,6.3556767,The Mysteries of Pittsburgh
7157,-17.71715,28.40091,Jonah: A VeggieTales Movie
7158,-15.836588,20.188984,Ladies in Lavender
7159,-24.83708,-32.943443,Big Stone Gap
7160,-32.968742,50.400948,Queimada
7161,-23.62396,-42.50209,Under the Cherry Moon
7162,-30.345798,-35.989025,One Last Thing...
7163,-46.109837,-43.818974,Ed
7164,-42.657776,-55.727356,The Final Season
7165,-10.412507,-8.323343,Going in Style
7166,24.687935,-32.47712,Presque rien
7167,-35.477467,87.0138,Gohatto
7168,68.870705,22.630228,Sukiyaki uesutan Jango
7169,21.955534,70.72865,CQ
7170,62.781002,-37.86984,Yves Saint Laurent
7171,91.95212,-33.462147,Things Are Tough All Over
7172,21.935337,-7.976993,The Ones Below
7173,-42.29083,-12.354562,Shopgirl
7174,-50.2984,-16.09196,Surviving Picasso
7175,-23.978502,-95.18373,La fille inconnue
7176,1.2868562,8.365453,Child of God
7177,44.955395,15.885905,Céline et Julie vont en bateau: Phantom Ladies Over Paris
7178,-23.32703,69.0784,Jetsons: The Movie
7179,53.350475,-2.6992593,Voces inocentes
7180,51.54112,36.403744,Salaam Bombay!
7181,16.14159,14.779261,Mies vailla menneisyyttä
7182,10.121475,61.15676,Hundstage
7183,-75.18938,-8.114546,Mental
7184,-3.2721322,-7.901635,Rocket Science
7185,1.423244,29.3931,Lassie
7186,-55.544125,-39.21651,The Open Road
7187,-48.945244,81.788895,Digimon: The Movie
7188,8.230583,64.272255,Tokyo Sonata
7189,20.365112,15.259186,Elser
7190,-31.905277,-9.877507,Nine Lives
7191,11.973802,-73.57119,Timecode
7192,-19.298723,1.4054803,F/X2
7193,-53.411533,-31.13233,A Late Quartet
7194,-2.209019,-40.052593,Confetti
7195,38.2304,-4.671179,Elling
7196,36.7027,36.31323,Medium Cool
7197,7.29139,81.76805,Di Renjie zhi Tongtian diguo
7198,-6.6253867,-34.618965,The Night Listener
7199,-22.05949,6.9783154,Crazy in Alabama
7200,-7.77004,8.969707,Author! Author!
7201,88.851234,8.602224,Sukkar banat
7202,92.05882,-5.1217794,Lila dit ça
7203,83.388435,-20.06147,Comme un chef
7204,-48.987076,15.762344,The Good Thief
7205,-78.416214,6.97548,Casino Jack
7206,32.281147,3.5381973,Hannah Arendt
7207,-22.677862,-20.987188,My Old Lady
7208,36.13858,21.943768,Taxi
7209,-66.621895,29.940048,The Forsaken
7210,-37.304993,-87.02592,Atlas Shrugged II: The Strike
7211,-69.37008,5.136691,The Brother from Another Planet
7212,-38.20852,-42.395504,A Midsummer Night's Sex Comedy
7213,-27.106377,60.264996,Princess Ka'iulani
7214,2.6432288,-49.817734,The Lucky Ones
7215,-22.92353,-20.902561,Elle s'appelait Sarah
7216,-24.019686,-44.172073,Bait
7217,40.412716,-15.691135,Sunset Strip
7218,8.58989,71.407394,Wo bu shi yao shen
7219,-71.039314,-10.028036,The Details
7220,-75.46438,-8.956785,The Reluctant Fundamentalist
7221,7.0487347,-37.070778,The Next Best Thing
7222,-19.772459,10.540194,Riding the Bullet
7223,0.7915145,-22.485292,Panic
7224,39.961887,-59.469555,La lengua de las mariposas
7225,-9.896666,35.214504,Infinitely Polar Bear
7226,-24.755373,3.7567017,The Great Buck Howard
7227,-1.5197054,29.032114,Ghost Team
7228,52.958603,-30.7941,Maryland
